(23.0230968074,113.3392837309)
(23.1605141603,113.3928268915)
(23.0038090470,113.3346858389)
(23.1851791835,113.3360687118)
(23.0413497412,113.3074283801)
(23.1650365530,113.3906863756)
(23.1729356817,113.3285674979)
(23.1830328315,113.3556919483)
(23.0351122708,113.3507866009)
(23.0031189309,113.3619298663)
(23.0014303691,113.3359832819)
(23.1581314700,113.3946975646)
(23.0351203641,113.3503840991)
(23.1994380211,113.3170497623)
(23.1637977231,113.3736014157)
(23.0021480815,113.3757963446)
(23.0325507558,113.3962691100)
(23.0330705757,113.3269888543)
(23.1942026924,113.3872417098)
(23.0051025659,113.3006008133)
(23.1511066130,113.3958140303)
(23.1613627940,113.3351422175)
(23.1715231334,113.3170161910)
(23.1551375278,113.3521087102)
(23.1654472007,113.3887614409)
(23.0175851452,113.3074511449)
(23.0196917146,113.3084719185)
(23.0341497770,113.3526612951)
(23.1601021584,113.3537801446)
(23.1827632064,113.3616047572)
(23.0299677347,113.3670016462)
(23.0221681816,113.3308921469)
(23.0480110259,113.3162968385)
(23.1570751637,113.3413648909)
(23.0367795001,113.3777879023)
(23.0483684593,113.3761820702)
(23.1928286383,113.3923690352)
(23.1812065802,113.3270299132)
(23.0037778917,113.3385461750)
(23.1516155846,113.3841357133)
(23.0041370068,113.3283648829)
(23.1830530702,113.3980530696)
(23.0017417372,113.3773327645)
(23.0384243772,113.3215955520)
(23.1997043332,113.3212154783)
(23.1501614877,113.3888309990)
(23.1849756025,113.3526829724)
(23.1512289669,113.3647088507)
(23.1539317536,113.3290053371)
(23.1533002854,113.3036780494)
(23.1978406510,113.3583452417)
(23.1848516748,113.3885632234)
(23.1766284630,113.3066666086)
(23.1715496264,113.3820019944)
(23.1680591895,113.3798768585)
(23.0140620330,113.3119064244)
(23.1912558295,113.3265426668)
(23.1943019095,113.3296967958)
(23.1684335067,113.3753668606)
(23.0201164707,113.3254659969)
(23.0067811208,113.3685867402)
(23.0005633217,113.3577680498)
(23.1536196488,113.3775517603)
(23.0291693734,113.3573843918)
(23.0022814914,113.3899611462)
(23.0409470316,113.3942066947)
(23.0035967650,113.3395897171)
(23.0004460842,113.3542851978)
(23.1684388173,113.3088027986)
(23.1727486654,113.3601266462)
(23.0304726037,113.3717587913)
(23.0270685018,113.3814860948)
(23.1750660483,113.3619206090)
(23.0234946758,113.3261819961)
(23.0302658533,113.3413448757)
(23.0374238887,113.3708741679)
(23.1588056617,113.3211903745)
(23.1833542581,113.3902793350)
(23.1863058829,113.3329849729)
(23.0099675149,113.3699591834)
(23.1501408641,113.3784128254)
(23.1518053737,113.3426009047)
(23.1558905569,113.3917313974)
(23.0393497738,113.3706204979)
(23.1838601663,113.3334004123)
(23.1889456007,113.3089541376)
(23.1968427293,113.3961025721)
(23.0167583751,113.3210631561)
(23.1621159528,113.3450584943)
(23.0468383444,113.3884632638)
(23.0156060386,113.3333859991)
(23.0123662563,113.3494988847)
(23.1642176656,113.3302265204)
(23.1812850935,113.3266185560)
(23.0435206414,113.3744590712)
(23.1727758312,113.3530675301)
(23.0223002334,113.3200448640)
(23.1694143225,113.3896988885)
(23.1729194937,113.3703933250)
(23.1713501975,113.3305146148)
(23.0070083749,113.3086129036)
(23.1834776657,113.3315832051)
(23.0096858210,113.3181077561)
(23.1743219442,113.3621406312)
(23.1923373892,113.3537039880)
(23.1962439992,113.3689665189)
(23.0239124022,113.3673368538)
(23.0105701522,113.3655376662)
(23.1937710643,113.3143029251)
(23.0183820342,113.3059960893)
(23.0053032625,113.3661789319)
(23.1579562540,113.3806290236)
(23.1988573483,113.3347315868)
(23.1932220831,113.3743433870)
(23.1549584468,113.3674904280)
(23.1841093420,113.3625274413)
(23.0343623602,113.3101282896)
(23.1992875773,113.3797274751)
(23.1701824592,113.3433917618)
(23.0045515645,113.3857275410)
(23.0391434163,113.3930465504)
(23.0359870017,113.3709054223)
(23.0039570177,113.3801504019)
(23.0460542532,113.3881481254)
(23.0368816735,113.3259388547)
(23.1928568481,113.3721454057)
(23.0057187347,113.3507067397)
(23.0281153563,113.3085399630)
(23.0278150015,113.3092910590)
(23.0277462139,113.3451980767)
(23.1750823593,113.3871084281)
(23.0004488677,113.3957746659)
(23.0436117499,113.3401730587)
(23.0043336920,113.3717818545)
(23.1851501998,113.3001187746)
(23.1993768190,113.3935303068)
(23.0345259790,113.3809713296)
(23.1643671457,113.3725977707)
(23.1570483491,113.3182648522)
(23.0110145031,113.3288893815)
(23.1829748425,113.3430689903)
(23.0350170151,113.3038894640)
(23.1923303444,113.3435909079)
(23.1541395160,113.3583647479)
(23.1626786866,113.3952389901)
(23.1967337751,113.3975639766)
(23.1948888863,113.3463827450)
(23.0206352859,113.3498691864)
(23.1875045294,113.3315160667)
(23.1620001606,113.3358889563)
(23.0390162347,113.3461286550)
(23.0363996662,113.3041441628)
(23.0191535363,113.3583130766)
(23.0403688061,113.3767819115)
(23.1652539146,113.3509825603)
(23.0306092576,113.3441634608)
(23.0278331163,113.3855473454)
(23.1901759016,113.3707071252)
(23.0106723499,113.3529949724)
(23.0262300615,113.3260272942)
(23.0250542537,113.3315426490)
(23.1823214988,113.3351958621)
(23.0052210638,113.3013774032)
(23.1896650945,113.3498625150)
(23.0126947131,113.3764724546)
(23.0265070902,113.3780054911)
(23.1907900441,113.3010658441)
(23.0024295991,113.3742445530)
(23.0174687409,113.3241100470)
(23.0353211030,113.3849331418)
(23.0446229305,113.3088489416)
(23.0427444533,113.3626567123)
(23.0049438890,113.3566511614)
(23.0265628958,113.3132995488)
(23.0137226249,113.3243265027)
(23.1899384407,113.3155024325)
(23.1922455674,113.3923747556)
(23.1891959297,113.3571186609)
(23.1918899613,113.3979639325)
(23.1895499507,113.3661861843)
(23.0035899890,113.3809075470)
(23.1633206952,113.3749686759)
(23.1960360591,113.3035082676)
(23.0420188010,113.3447785520)
(23.0377860842,113.3958579102)
(23.0095580483,113.3965801240)
(23.0234089802,113.3470313756)
(23.0028587531,113.3377812027)
(23.0418470549,113.3095848213)
(23.1682335748,113.3491566158)
(23.1963753153,113.3098660105)
(23.0072013637,113.3975073218)
(23.0098521617,113.3598674050)
(23.0337535936,113.3694438656)
(23.0263973346,113.3477002864)
(23.1566018128,113.3795931511)
(23.1511993788,113.3432407590)
(23.1945634569,113.3925626466)
(23.1538463104,113.3930962460)
(23.0309973066,113.3121562520)
(23.1973895552,113.3947636550)
(23.0140787182,113.3336212845)
(23.0452926619,113.3336981100)
(23.0137087035,113.3251161334)
(23.0414826789,113.3389837561)
(23.1529798594,113.3031233188)
(23.1549135016,113.3633958519)
(23.0423759721,113.3931928500)
(23.0293668940,113.3218659585)
(23.1582611485,113.3221859367)
(23.1816582860,113.3287097356)
(23.0237181076,113.3710992078)
(23.0469808968,113.3584495111)
(23.1694242738,113.3285848563)
(23.1788130916,113.3176614016)
(23.1750081498,113.3244421861)
(23.1726302970,113.3559994954)
(23.0172073887,113.3896412211)
(23.1976042419,113.3633971672)
(23.1801538993,113.3848492381)
(23.1885386353,113.3974183433)
(23.0152401722,113.3629661711)
(23.1714818548,113.3598291384)
(23.1732749864,113.3828350442)
(23.1707736100,113.3946829566)
(23.1700155360,113.3710787129)
(23.1727239203,113.3115597830)
(23.1876668837,113.3369243826)
(23.0016891989,113.3470731209)
(23.1595686291,113.3809124909)
(23.1980016056,113.3653555606)
(23.0330425257,113.3025467262)
(23.1740242652,113.3639567782)
(23.1562537144,113.3042271092)
(23.1645463297,113.3954352572)
(23.1889421309,113.3092181936)
(23.1807982781,113.3368978225)
(23.1940095875,113.3599396269)
(23.0235592802,113.3398386390)
(23.0272018651,113.3395264713)
(23.0101447849,113.3708520244)
(23.0055041488,113.3643918117)
(23.0225039997,113.3101410680)
(23.0013719647,113.3284343514)
(23.1892232465,113.3092167202)
(23.1795487320,113.3405688627)
(23.1729226362,113.3217796596)
(23.1659749463,113.3864174925)
(23.0463498789,113.3124998835)
(23.0141728608,113.3622851157)
(23.0054165040,113.3172566725)
(23.0134945435,113.3749520244)
(23.1854880920,113.3753741963)
(23.1657499964,113.3743524658)
(23.0184315917,113.3794856864)
(23.0419859613,113.3878676528)
(23.1922391965,113.3918817794)
(23.0195649762,113.3547470422)
(23.1524896006,113.3575462657)
(23.1911981032,113.3170818420)
(23.0154739608,113.3035551622)
(23.0322136899,113.3097898265)
(23.0465051861,113.3521126557)
(23.0100983940,113.3062307550)
(23.1937456798,113.3902201375)
(23.0212256803,113.3183567899)
(23.1578299989,113.3328222020)
(23.0436907934,113.3207125105)
(23.0206253436,113.3882461366)
(23.0023002556,113.3661342187)
(23.1526641568,113.3848490864)
(23.1520176773,113.3876584612)
(23.1680995671,113.3460097372)
(23.1995467689,113.3359348047)
(23.1984757681,113.3069490062)
(23.1992361541,113.3843480377)
(23.0121718727,113.3513369158)
(23.1791196503,113.3450901855)
(23.0150691496,113.3082404281)
(23.1756594822,113.3785828419)
(23.0298079901,113.3906897199)
(23.1816388574,113.3459354854)
(23.1659423425,113.3759880383)
(23.0406542087,113.3495355920)
(23.1613657476,113.3248628946)
(23.1537863457,113.3304015587)
(23.1965745551,113.3116540206)
(23.1992836266,113.3425895370)
(23.1576502301,113.3909562082)
(23.0044691884,113.3047305029)
(23.1512841746,113.3574827693)
(23.1505882038,113.3366839848)
(23.1557347895,113.3653879882)
(23.0359399653,113.3253300913)
(23.0252979584,113.3608846881)
(23.1703936084,113.3276815542)
(23.1526885663,113.3477155610)
(23.0252650723,113.3117827550)
(23.0336720125,113.3488846803)
(23.0165369359,113.3562727762)
(23.1713511166,113.3500282037)
(23.1565315314,113.3780247201)
(23.0037052326,113.3099009546)
(23.1694017762,113.3339336862)
(23.0372947812,113.3016782272)
(23.0291829667,113.3477109428)
(23.0224857797,113.3051197973)
(23.0456527462,113.3454520038)
(23.0111154428,113.3041158166)
(23.1928753489,113.3447814555)
(23.1962112404,113.3567318855)
(23.0480601081,113.3315375554)
(23.0451922593,113.3955932587)
(23.1842431512,113.3752447641)
(23.0029231057,113.3852958375)
(23.0393051034,113.3800325433)
(23.1590570142,113.3105041859)
(23.1659665117,113.3411938961)
(23.0452961672,113.3934945492)
(23.1526566225,113.3792372873)
(23.1525137356,113.3431234305)
(23.1935300621,113.3530707484)
(23.0351234735,113.3185499965)
(23.1774098376,113.3118670866)
(23.0006491498,113.3505131819)
(23.1600640273,113.3311943566)
(23.1661374796,113.3005621098)
(23.1819774183,113.3931557956)
(23.1998746602,113.3543609809)
(23.1946582242,113.3125686953)
(23.1568079833,113.3390373415)
(23.1625239775,113.3816217539)
(23.1591404235,113.3265152565)
(23.0145395791,113.3039856455)
(23.1697575106,113.3348725509)
(23.0300343324,113.3160117059)
(23.1554621831,113.3679839863)
(23.1565038167,113.3474387602)
(23.0394347498,113.3400598489)
(23.1737062409,113.3569383142)
(23.1979014650,113.3161621157)
(23.0379919000,113.3888634408)
(23.1646866651,113.3623780035)
(23.1635582276,113.3367269020)
(23.1691397711,113.3400533637)
(23.0232018784,113.3662191495)
(23.0478699281,113.3973360497)
(23.1801431176,113.3459870527)
(23.0387873889,113.3082520375)
(23.1946267782,113.3579293058)
(23.1871422572,113.3846347196)
(23.1842579042,113.3104246894)
(23.1675674488,113.3394504855)
(23.1554091105,113.3576944484)
(23.1535743479,113.3114113138)
(23.1645405975,113.3364102492)
(23.0465158436,113.3702378026)
(23.0129026891,113.3666943310)
(23.0097229580,113.3095336608)
(23.0258446353,113.3288185951)
(23.0403376551,113.3999554296)
(23.0188323270,113.3191945613)
(23.1513058013,113.3192087522)
(23.0062815270,113.3096562783)
(23.0290606852,113.3973752572)
(23.1664420550,113.3825733914)
(23.1786188912,113.3161717180)
(23.0358223274,113.3909917806)
(23.1671267425,113.3789658552)
(23.1700225174,113.3977843062)
(23.0293369190,113.3247207395)
(23.1743485706,113.3807043527)
(23.0040612869,113.3935124898)
(23.1772081107,113.3512700356)
(23.0293373334,113.3638635434)
(23.1920433058,113.3245670915)
(23.0358620841,113.3728564912)
(23.1894345477,113.3943435976)
(23.0431887074,113.3988410769)
(23.1800128179,113.3131798673)
(23.1812474609,113.3335196536)
(23.1909474224,113.3510520036)
(23.0309440503,113.3952940247)
(23.0040297272,113.3072677233)
(23.0019048196,113.3389792642)
(23.0117524633,113.3805382757)
(23.0428796772,113.3983377609)
(23.0392880077,113.3598603876)
(23.0108800107,113.3573593911)
(23.1748980125,113.3849173539)
(23.0088202510,113.3838113740)
(23.0490606221,113.3388685149)
(23.0382482097,113.3743040473)
(23.0034804485,113.3786815628)
(23.0036906338,113.3539663961)
(23.1951503674,113.3785722590)
(23.0482069072,113.3457978927)
(23.1877631116,113.3606512378)
(23.1959351766,113.3748608413)
(23.1930245422,113.3135378668)
(23.0267316367,113.3007000287)
(23.0377993817,113.3544861374)
(23.0104450555,113.3777242129)
(23.0495240964,113.3734778277)
(23.1839350911,113.3277565921)
(23.1719505428,113.3087732781)
(23.1626343025,113.3715590571)
(23.0460378563,113.3425702895)
(23.0402702095,113.3068577066)
(23.0166890307,113.3727068198)
(23.0453051242,113.3392447324)
(23.1550324624,113.3117533065)
(23.1907179039,113.3693044626)
(23.0180777236,113.3883755888)
(23.1749431752,113.3144089957)
(23.0028286574,113.3775095704)
(23.1661000099,113.3968515162)
(23.1903158707,113.3656739193)
(23.0290833659,113.3613330358)
(23.0165145205,113.3656572527)
(23.0356581296,113.3942909618)
(23.1517422985,113.3308514055)
(23.0313868697,113.3051555735)
(23.0178863044,113.3836625647)
(23.0200389465,113.3953430762)
(23.0236865256,113.3647171732)
(23.1660699221,113.3846416688)
(23.1523074694,113.3299896760)
(23.0088266818,113.3866195860)
(23.1925583931,113.3715143541)
(23.0283250701,113.3247818513)
(23.1653765750,113.3140036163)
(23.0017632618,113.3594250570)
(23.1605668434,113.3444803153)
(23.0423754501,113.3514871770)
(23.1652946147,113.3649417696)
(23.0177968979,113.3241620554)
(23.0354584914,113.3191083371)
(23.0038027796,113.3956458881)
(23.0338224582,113.3334696024)
(23.0410996264,113.3471056814)
(23.0346665744,113.3301262934)
(23.0277896354,113.3588072496)
(23.1737189808,113.3143362599)
(23.1981944765,113.3943131229)
(23.0042609437,113.3132080445)
(23.0099166578,113.3377582066)
(23.0055505619,113.3436456070)
(23.1853328913,113.3924338429)
(23.1780896975,113.3174330767)
(23.0311553408,113.3302585038)
(23.1517625229,113.3492584058)
(23.1902630131,113.3411860139)
(23.0275030953,113.3195100927)
(23.1636969696,113.3691998695)
(23.1709031557,113.3578412037)
(23.1775294509,113.3372648607)
(23.1770503628,113.3557801181)
(23.1592583842,113.3574548879)
(23.0298909807,113.3870775816)
(23.0314451903,113.3944484824)
(23.1865400395,113.3130147881)
(23.0265051725,113.3006812111)
(23.0272158199,113.3765573808)
(23.1758762233,113.3696668406)
(23.0248544564,113.3440254215)
(23.0292329191,113.3603467056)
(23.0049643522,113.3358595272)
(23.0149795709,113.3297994880)
(23.1859090044,113.3990985126)
(23.1619471267,113.3742411740)
(23.0125607406,113.3133440904)
(23.1640352752,113.3189676832)
(23.0221467929,113.3892732517)
(23.1844824657,113.3167402752)
(23.0101129913,113.3141691945)
(23.1645130330,113.3110865210)
(23.1959593467,113.3224767382)
(23.0223019289,113.3960872689)
(23.0242556227,113.3210484100)
(23.0025140573,113.3574426958)
(23.1744239333,113.3785324503)
(23.1641165598,113.3109581998)
(23.1943793309,113.3962642341)
(23.1747288170,113.3640635222)
(23.0177481930,113.3140576639)
(23.0134663612,113.3135761697)
(23.1721382154,113.3684533348)
(23.1710512678,113.3586428463)
(23.0368126317,113.3132653870)
(23.1759030090,113.3516402832)
(23.1621252331,113.3326791006)
(23.1679902002,113.3317894576)
(23.0202016855,113.3256864774)
(23.1884149882,113.3863349340)
(23.0166064847,113.3173072077)
(23.1520183394,113.3623636371)
(23.1561138922,113.3568275398)
(23.0227358028,113.3086850411)
(23.0222049642,113.3961997762)
(23.0169998024,113.3616674811)
(23.1995418671,113.3027802462)
(23.0191758524,113.3015228370)
(23.0414243959,113.3497437534)
(23.0048365606,113.3962545894)
(23.1601126691,113.3447976917)
(23.0326186245,113.3193318716)
(23.1969037880,113.3032291446)
(23.1834745096,113.3741247705)
(23.0109791876,113.3448534257)
(23.1973218131,113.3832338371)
(23.0112933196,113.3960927468)
(23.1814098047,113.3040693835)
(23.0441531879,113.3081987584)
(23.0421639998,113.3133838233)
(23.0406421917,113.3605429523)
(23.0228360329,113.3629329411)
(23.0226706267,113.3039340004)
(23.0129775064,113.3460396714)
(23.1641890735,113.3130813122)
(23.0325729077,113.3305565901)
(23.0049798758,113.3596092313)
(23.1836080678,113.3075709995)
(23.0184457416,113.3874364289)
(23.0049170726,113.3771691130)
(23.0419434569,113.3708702442)
(23.1623419216,113.3426735690)
(23.1884645823,113.3624258432)
(23.1555556442,113.3129910535)
(23.1718439409,113.3921652657)
(23.0253409726,113.3190545896)
(23.1941805422,113.3632615164)
(23.0006831307,113.3348176019)
(23.1637846145,113.3995281112)
(23.0337266152,113.3558545938)
(23.0347181665,113.3398145423)
(23.0324623458,113.3293458795)
(23.1848755561,113.3414533666)
(23.0159528904,113.3480715214)
(23.1785543527,113.3503547183)
(23.1849699348,113.3180122163)
(23.1915957173,113.3188792448)
(23.0221095442,113.3842526070)
(23.0124274439,113.3042805875)
(23.0097671492,113.3531050678)
(23.1707216823,113.3602937249)
(23.1817956682,113.3797197365)
(23.1868832905,113.3423555908)
(23.0052364886,113.3999191994)
(23.1802136780,113.3829796179)
(23.0222045131,113.3725938580)
(23.0213488795,113.3579659347)
(23.1688248444,113.3647167449)
(23.1654495069,113.3564141606)
(23.0280600997,113.3548841003)
(23.1566241990,113.3879158399)
(23.1663337498,113.3532607872)
(23.1511969764,113.3088387923)
(23.1500462764,113.3359072070)
(23.1676829328,113.3262757309)
(23.0373973788,113.3696870543)
(23.0347155138,113.3430147031)
(23.1933688190,113.3603029233)
(23.1746726105,113.3397990623)
(23.1812889286,113.3904793966)
(23.0303775248,113.3521798140)
(23.0430912277,113.3279109551)
(23.0150048548,113.3884233573)
(23.1921959653,113.3733146364)
(23.0412001740,113.3522227891)
(23.0078848177,113.3877751158)
(23.1644263435,113.3793710973)
(23.0381054200,113.3855424298)
(23.1576781807,113.3710897164)
(23.1888337449,113.3035403161)
(23.0199610951,113.3083661007)
(23.0024388141,113.3620657621)
(23.0093082633,113.3614390842)
(23.0049355944,113.3125079711)
(23.1826147360,113.3664810020)
(23.0325783522,113.3273877072)
(23.0191958717,113.3275606643)
(23.0319381416,113.3256155104)
(23.0027313377,113.3161314494)
(23.1644245144,113.3415900709)
(23.0371348056,113.3825739409)
(23.0361529271,113.3406055646)
(23.1758934820,113.3647326711)
(23.0171257642,113.3550095371)
(23.1515503625,113.3769217121)
(23.0098862544,113.3656504783)
(23.0022561578,113.3895340080)
(23.1771210074,113.3813769554)
(23.0056966395,113.3641744683)
(23.0401282621,113.3756977800)
(23.0472051172,113.3921470561)
(23.0156354067,113.3241853879)
(23.1684986148,113.3951611988)
(23.1671406490,113.3488022146)
(23.1662303202,113.3862830412)
(23.0087702070,113.3160525452)
(23.0354296142,113.3564422318)
(23.0145837382,113.3547099709)
(23.1819051040,113.3472150314)
(23.1543271662,113.3558432097)
(23.1598148136,113.3941397492)
(23.1978234485,113.3929607407)
(23.0258616749,113.3764806477)
(23.0045082426,113.3533173323)
(23.0399513946,113.3891415827)
(23.0420588366,113.3027732264)
(23.1836535715,113.3603408652)
(23.1586311294,113.3160693557)
(23.0124359742,113.3746939269)
(23.1669108055,113.3919796989)
(23.0053957086,113.3255105485)
(23.1850013158,113.3385244304)
(23.0270899234,113.3123986028)
(23.0191126416,113.3572752876)
(23.1700726482,113.3206763382)
(23.1660812387,113.3777571530)
(23.0038732227,113.3676304789)
(23.1599429651,113.3930475582)
(23.0164056924,113.3773175112)
(23.1860971945,113.3258984277)
(23.1971774706,113.3503906850)
(23.0390417436,113.3110520686)
(23.1781694477,113.3283454615)
(23.0052246133,113.3138960837)
(23.0178886533,113.3126112408)
(23.0112499903,113.3181994651)
(23.1868484762,113.3880773881)
(23.1894923290,113.3063948932)
(23.1886103347,113.3179267303)
(23.1781137593,113.3247198091)
(23.0295246583,113.3220598477)
(23.1905464671,113.3725015890)
(23.0324378484,113.3249286376)
(23.1606930872,113.3799697023)
(23.1748858957,113.3602577903)
(23.1944145837,113.3422005067)
(23.0206741611,113.3499179747)
(23.0353164746,113.3581478613)
(23.0052467737,113.3321246803)
(23.1834106611,113.3831855119)
(23.0298779993,113.3001718251)
(23.1889215631,113.3411847814)
(23.0174718131,113.3270693762)
(23.1803216087,113.3578737908)
(23.1836348785,113.3937394340)
(23.1756226118,113.3710720789)
(23.1806919389,113.3088353272)
(23.1690158811,113.3453671558)
(23.1794416629,113.3067834533)
(23.1811454099,113.3688971619)
(23.1637047740,113.3373077770)
(23.0106148278,113.3381264924)
(23.0260952703,113.3144819896)
(23.0267702346,113.3428488563)
(23.1699494197,113.3762645639)
(23.1993674371,113.3481249587)
(23.0419761492,113.3165070563)
(23.1694235140,113.3324595874)
(23.0429462943,113.3905861377)
(23.0273690480,113.3822455768)
(23.1896171662,113.3630950790)
(23.1795587626,113.3613497797)
(23.0300927114,113.3614404449)
(23.1522646966,113.3716888207)
(23.0469485143,113.3227250565)
(23.0034674871,113.3957400571)
(23.0177047737,113.3729582833)
(23.1870777046,113.3651558544)
(23.0406092625,113.3574200240)
(23.0416606151,113.3309969071)
(23.1751962511,113.3489147704)
(23.1563041287,113.3205730214)
(23.1917161992,113.3966874142)
(23.1999611269,113.3534774087)
(23.1712850269,113.3429325192)
(23.1874137208,113.3551232191)
(23.0494805587,113.3261139827)
(23.1949484827,113.3499386650)
(23.1501177715,113.3107221951)
(23.0318979863,113.3383497870)
(23.0130632810,113.3316308803)
(23.0203954949,113.3617775411)
(23.1802034504,113.3178760373)
(23.0350060024,113.3380985263)
(23.1670594274,113.3654645234)
(23.0063382305,113.3063663807)
(23.0140462805,113.3617299710)
(23.1983086009,113.3540634789)
(23.1810023525,113.3247888885)
(23.0274196310,113.3127502541)
(23.0213688057,113.3108099775)
(23.0042315461,113.3987020917)
(23.0482783073,113.3590948267)
(23.0421474050,113.3439714400)
(23.1838156484,113.3903782918)
(23.1966983228,113.3102853946)
(23.1648420292,113.3472920698)
(23.1697068806,113.3032867087)
(23.1640286323,113.3675950871)
(23.0370231811,113.3078488059)
(23.1731240227,113.3105595043)
(23.0359693907,113.3465430584)
(23.1869838377,113.3148112750)
(23.1791950530,113.3228092075)
(23.0215200791,113.3519593820)
(23.0453368587,113.3479775243)
(23.1964812781,113.3545080123)
(23.0336929385,113.3670138905)
(23.0148537211,113.3388310559)
(23.1600631761,113.3917066883)
(23.1746777524,113.3143985761)
(23.0139734403,113.3219870265)
(23.1562021696,113.3689798875)
(23.1936930267,113.3861714957)
(23.0375535699,113.3462082185)
(23.1847710274,113.3591392628)
(23.0054764452,113.3866769439)
(23.1502587484,113.3238030457)
(23.0442037108,113.3866476141)
(23.1563516698,113.3257060809)
(23.0051462647,113.3394851208)
(23.1658759030,113.3331749250)
(23.1828440921,113.3640955423)
(23.1938604656,113.3561805374)
(23.0485003227,113.3919272891)
(23.0343781189,113.3959077630)
(23.0214235413,113.3795064277)
(23.0359038952,113.3940060222)
(23.1908326106,113.3370121214)
(23.0236318979,113.3255915958)
(23.0357321013,113.3150583495)
(23.0415073067,113.3332946438)
(23.0289453815,113.3716332008)
(23.0141719606,113.3309916750)
(23.1528963092,113.3490571632)
(23.0095882888,113.3153368754)
(23.1993593811,113.3268570555)
(23.0167977712,113.3108033618)
(23.1731520580,113.3806123388)
(23.0400865095,113.3396680821)
(23.1706219950,113.3691157233)
(23.1507718852,113.3522217073)
(23.1577856672,113.3926001697)
(23.0308907155,113.3744575782)
(23.0301039162,113.3133194887)
(23.1892607102,113.3305913608)
(23.1961337953,113.3064299472)
(23.0297034264,113.3759857840)
(23.1906749540,113.3139054126)
(23.0036583368,113.3324024182)
(23.1895328206,113.3071287410)
(23.1849840420,113.3519751795)
(23.1676496240,113.3248372715)
(23.1634340446,113.3488978552)
(23.0151082989,113.3422604123)
(23.1651109166,113.3285406162)
(23.0013931495,113.3445725382)
(23.1731441131,113.3125581451)
(23.1572951384,113.3231944702)
(23.0399030586,113.3055246491)
(23.0259784659,113.3870120442)
(23.1532485725,113.3737287032)
(23.0199791192,113.3822404244)
(23.0436420849,113.3099835046)
(23.0092848966,113.3444479074)
(23.1963735068,113.3396557850)
(23.1571503640,113.3641632227)
(23.1637350304,113.3825893042)
(23.0149290922,113.3335253917)
(23.1556595287,113.3231964450)
(23.1849594107,113.3555954294)
(23.0241586534,113.3567141737)
(23.1614188742,113.3402343095)
(23.0468370815,113.3734681987)
(23.1630664769,113.3808617528)
(23.1578258721,113.3149618686)
(23.1789206029,113.3049455853)
(23.1706691551,113.3857040139)
(23.1581745898,113.3177315481)
(23.1870149351,113.3329125260)
(23.1890306954,113.3135086030)
(23.1874020656,113.3125782351)
(23.0276371533,113.3116149330)
(23.1560019579,113.3448461738)
(23.1579419198,113.3854249889)
(23.1998649165,113.3242690901)
(23.1860306217,113.3917181169)
(23.1850374647,113.3912106373)
(23.1983950935,113.3751144072)
(23.0268583702,113.3895233910)
(23.0425828720,113.3176736033)
(23.0398075405,113.3325994449)
(23.0208067974,113.3272880561)
(23.1734733367,113.3749890545)
(23.0223479288,113.3101608551)
(23.0355202322,113.3400053747)
(23.1589637489,113.3524454256)
(23.0299802375,113.3850810822)
(23.0090176401,113.3440330649)
(23.0197578100,113.3961152538)
(23.0206744496,113.3135099829)
(23.1559294421,113.3896465855)
(23.1722609383,113.3074656624)
(23.0032355388,113.3674116487)
(23.0387687245,113.3396194050)
(23.0311035119,113.3116945507)
(23.1674813344,113.3556421730)
(23.0326075554,113.3318470664)
(23.0228358017,113.3080859593)
(23.1799618661,113.3724558761)
(23.0208832262,113.3124930421)
(23.0244604978,113.3718562815)
(23.0370915316,113.3605427006)
(23.0012185300,113.3160393955)
(23.0377376812,113.3990030823)
(23.0046354911,113.3674724361)
(23.1547653806,113.3442910582)
(23.1591935363,113.3609494653)
(23.1967383138,113.3916031328)
(23.0220191460,113.3493125106)
(23.1643978312,113.3948654864)
(23.0185786488,113.3507307237)
(23.0183378548,113.3391615881)
(23.0309441604,113.3961978122)
(23.0284388044,113.3008307571)
(23.0292580199,113.3010057139)
(23.0199560831,113.3920913871)
(23.1613401761,113.3871750993)
(23.0195377384,113.3168275706)
(23.1928243862,113.3651709215)
(23.1959496964,113.3220881223)
(23.0207754977,113.3427039645)
(23.1849159279,113.3158820623)
(23.1674314794,113.3660168973)
(23.1852347982,113.3360148623)
(23.1975303090,113.3147760952)
(23.0142117789,113.3969948541)
(23.1926231954,113.3655380719)
(23.0144525649,113.3124493495)
(23.1588420068,113.3107320561)
(23.0111895851,113.3890252813)
(23.0407802509,113.3701979067)
(23.0295687819,113.3144091453)
(23.1634632808,113.3605411947)
(23.1947024478,113.3168863959)
(23.0268248523,113.3939149701)
(23.1537978141,113.3567704072)
(23.0326735598,113.3623103214)
(23.1792999785,113.3210664058)
(23.0328240631,113.3260356057)
(23.0347416916,113.3318958821)
(23.0488844535,113.3657867502)
(23.0108714000,113.3464921291)
(23.0291324842,113.3765587839)
(23.1686348848,113.3219877513)
(23.1759798201,113.3786213764)
(23.1577146762,113.3417501326)
(23.1987148563,113.3958787877)
(23.0145854344,113.3516809614)
(23.0205310598,113.3051573724)
(23.1824222775,113.3346811641)
(23.1962892156,113.3913113319)
(23.0367030344,113.3593926482)
(23.1780283043,113.3525101519)
(23.0449742466,113.3753634882)
(23.1989312473,113.3876687693)
(23.0370047060,113.3909433031)
(23.0332680664,113.3637042027)
(23.0124291422,113.3625007619)
(23.0297804322,113.3041499832)
